architecture,source_dataset,test_dataset,eval_type,seed,mae,mse,rmse,r2,n_samples,total_params,model_size_mb,avg_inference_ms_sample,framework
CNN_KAN_Local,Biofilms,NFFA,cross-dataset,456,0.4879504442214966,0.5920244455337524,0.7694312480876718,0.9505325555801392,1930,72883,0.2780265808105469,4.7522312618907865,proposed_pipelines
CNN_KAN_Local,Biofilms,NFFA,cross-dataset,789,0.4668321907520294,0.6769174337387085,0.8227499217494393,0.9434391856193542,1930,72883,0.2780265808105469,4.763368621391336,proposed_pipelines
CNN_KAN_Local,Biofilms,NFFA,cross-dataset,1024,0.3325849175453186,0.2840921580791473,0.5330029625425616,0.9762622714042664,1930,72883,0.2780265808105469,4.717179283576926,proposed_pipelines
CNN_KAN_Local,EPFL,Biofilms,cross-dataset,42,2.485825538635254,9.867743492126465,3.141296466767577,0.305336058139801,140,72883,0.2780265808105469,3.405383655003139,proposed_pipelines
CNN_KAN_Local,EPFL,Biofilms,cross-dataset,123,2.857352495193481,10.94747257232666,3.308696506530428,0.2293258905410766,140,72883,0.2780265808105469,3.4869892256600514,proposed_pipelines
CNN_KAN_Local,EPFL,Biofilms,cross-dataset,456,2.583970308303833,10.48475456237793,3.238017072589014,0.2619000673294067,140,72883,0.2780265808105469,4.296708106994629,proposed_pipelines
CNN_KAN_Local,EPFL,Biofilms,cross-dataset,789,1.626045823097229,3.718404769897461,1.9283165637149573,0.7382338047027588,140,72883,0.2780265808105469,4.183014801570347,proposed_pipelines
CNN_KAN_Local,EPFL,Biofilms,cross-dataset,1024,3.6852505207061768,19.419824600219727,4.406793006282429,-0.3671060800552368,140,72883,0.2780265808105469,3.625968524387905,proposed_pipelines
CNN_KAN_Local,EPFL,EPFL,in-domain,42,0.0154910627752542,0.0003826237807516,0.0195607714763912,0.99886953830719,2130,72883,0.2780265808105469,6.035129676962123,proposed_pipelines
CNN_KAN_Local,EPFL,EPFL,in-domain,123,0.0156232463195919,0.0003825847816187,0.0195597745799584,0.9988696575164796,2130,72883,0.2780265808105469,5.771777215697956,proposed_pipelines
CNN_KAN_Local,EPFL,EPFL,in-domain,456,0.0125371497124433,0.0002534793165978,0.0159210337791804,0.999251127243042,2130,72883,0.2780265808105469,6.110516848138801,proposed_pipelines
CNN_KAN_Local,EPFL,EPFL,in-domain,789,0.0149629348888993,0.0003517479344736,0.0187549442674106,0.9989607930183412,2130,72883,0.2780265808105469,6.048371086657887,proposed_pipelines
CNN_KAN_Local,EPFL,EPFL,in-domain,1024,0.0145989879965782,0.0003467068017926,0.0186200644948562,0.9989756941795348,2130,72883,0.2780265808105469,5.875582650233882,proposed_pipelines
CNN_KAN_Local,EPFL,NFFA,cross-dataset,42,1.5941582918167114,4.544470310211182,2.131776327434748,0.6202802062034607,1930,72883,0.2780265808105469,4.831164117921819,proposed_pipelines
CNN_KAN_Local,EPFL,NFFA,cross-dataset,123,1.6500204801559448,4.539098739624023,2.1305160735427515,0.6207290291786194,1930,72883,0.2780265808105469,4.640689167951672,proposed_pipelines
CNN_KAN_Local,EPFL,NFFA,cross-dataset,456,1.6469762325286863,5.016782760620117,2.239817573067083,0.5808154344558716,1930,72883,0.2780265808105469,4.731284892620818,proposed_pipelines
CNN_KAN_Local,EPFL,NFFA,cross-dataset,789,1.227837085723877,2.7144312858581543,1.6475531208001015,0.7731917500495911,1930,72883,0.2780265808105469,4.731789154092265,proposed_pipelines
CNN_KAN_Local,EPFL,NFFA,cross-dataset,1024,1.8877919912338257,6.579766273498535,2.565105509233204,0.4502180814743042,1930,72883,0.2780265808105469,4.81625023283489,proposed_pipelines
CNN_KAN_Local,NFFA,Biofilms,cross-dataset,42,0.2412313669919967,0.1269943118095398,0.3563626128110801,0.9910598993301392,140,72883,0.2780265808105469,4.356348514556885,proposed_pipelines
CNN_KAN_Local,NFFA,Biofilms,cross-dataset,123,0.1563132256269455,0.0596388392150402,0.2442106451714179,0.995801568031311,140,72883,0.2780265808105469,4.185363224574498,proposed_pipelines
CNN_KAN_Local,NFFA,Biofilms,cross-dataset,456,0.1637172102928161,0.0556813739240169,0.2359690105162475,0.9960801601409912,140,72883,0.2780265808105469,3.819400923592704,proposed_pipelines
CNN_KAN_Local,NFFA,Biofilms,cross-dataset,789,0.1578916758298874,0.0549640022218227,0.234444027908204,0.996130645275116,140,72883,0.2780265808105469,4.42638737814767,proposed_pipelines
